elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
362281,walking,0,0,98.67,1919.9,356.7,1.36,2615.3,1,0
362656,walking,0,0,98.67,1955.4,388.5,1.37,2680.4,1,0
363057,walking,0,0,98.67,1872.5,409.5,1.43,2680.4,1,0
363456,walking,0,0,98.67,1888.7,401.3,1.42,2680.4,1,0
363858,walking,0,0,98.67,1838.8,374.9,1.46,2680.4,1,0
364304,walking,0,0,98.67,1836.7,359.4,1.46,2680.4,1,0
364648,walking,0,0,98.67,1823.8,347.6,1.47,2680.4,1,0
365058,walking,0,0,98.67,1752.9,289.3,1.44,2526.7,1,0
365466,walking,0,0,98.67,1791.0,303.8,1.41,2526.7,1,0
366118,walking,0,0,98.67,1836.4,335.2,1.48,2714.7,1,0
366420,walking,0,0,98.67,1826.8,343.5,1.49,2714.7,1,0
366670,walking,0,0,98.67,1782.7,344.2,1.52,2714.7,1,0
